-0.000000 -10.790000 1.864985
9.344140 5.395000 1.864985


9.344140 5.395000 1.864985
-9.344140 5.395000 1.864985


-9.344140 5.395000 1.864985
-0.000000 -10.790000 1.864985


0.000000 -10.790000 1.865000
-9.344140 5.395000 1.865000


-9.344140 5.395000 1.865000
9.344140 5.395000 1.865000


9.344140 5.395000 1.865000
0.000000 -10.790000 1.865000


-0.000000 10.790000 1.865000
9.344140 -5.395000 1.865000


9.344140 -5.395000 1.865000
-9.344140 -5.395000 1.865000


-9.344140 -5.395000 1.865000
-0.000000 10.790000 1.865000


0.000000 10.790000 1.865000
-9.344140 -5.395000 1.865000


-9.344140 -5.395000 1.865000
9.344140 -5.395000 1.865000


9.344140 -5.395000 1.865000
0.000000 10.790000 1.865000


-0.000000 -10.790000 -2.180000
9.344140 5.395000 -2.180000


9.344140 5.395000 -2.180000
-9.344140 5.395000 -2.180000


-9.344140 5.395000 -2.180000
-0.000000 -10.790000 -2.180000


0.000000 -10.790000 -2.180000
-9.344140 5.395000 -2.180000


-9.344140 5.395000 -2.180000
9.344140 5.395000 -2.180000


9.344140 5.395000 -2.180000
0.000000 -10.790000 -2.180000


-0.000000 10.790000 -2.180000
9.344140 -5.395000 -2.180000


9.344140 -5.395000 -2.180000
-9.344140 -5.395000 -2.180000


-9.344140 -5.395000 -2.180000
-0.000000 10.790000 -2.180000


0.000000 10.790000 -2.180000
-9.344140 -5.395000 -2.180000


-9.344140 -5.395000 -2.180000
9.344140 -5.395000 -2.180000


9.344140 -5.395000 -2.180000
0.000000 10.790000 -2.180000


0.000000 -10.790000 1.865000
-9.344140 5.395000 1.865000


-9.344140 5.395000 1.865000
9.344140 5.395000 1.865000


9.344140 5.395000 1.865000
0.000000 -10.790000 1.865000


-0.000000 10.790000 1.865000
9.344140 -5.395000 1.865000


9.344140 -5.395000 1.865000
-9.344140 -5.395000 1.865000


-9.344140 -5.395000 1.865000
-0.000000 10.790000 1.865000


0.000000 10.790000 1.865000
-9.344140 -5.395000 1.865000


-9.344140 -5.395000 1.865000
9.344140 -5.395000 1.865000


9.344140 -5.395000 1.865000
0.000000 10.790000 1.865000


-0.000000 -10.790000 5.910000
9.344140 5.395000 5.910000


9.344140 5.395000 5.910000
-9.344140 5.395000 5.910000


-9.344140 5.395000 5.910000
-0.000000 -10.790000 5.910000


0.000000 -10.790000 5.910000
-9.344140 5.395000 5.910000


-9.344140 5.395000 5.910000
9.344140 5.395000 5.910000


9.344140 5.395000 5.910000
0.000000 -10.790000 5.910000


-0.000000 10.790000 5.910000
9.344140 -5.395000 5.910000


9.344140 -5.395000 5.910000
-9.344140 -5.395000 5.910000


-9.344140 -5.395000 5.910000
-0.000000 10.790000 5.910000


0.000000 10.790000 5.910000
-9.344140 -5.395000 5.910000


-9.344140 -5.395000 5.910000
9.344140 -5.395000 5.910000


9.344140 -5.395000 5.910000
0.000000 10.790000 5.910000


0.000000 -10.790000 1.865000
-0.000000 5.395000 11.209140


-0.000000 5.395000 11.209140
0.000000 5.395000 -7.479140


0.000000 5.395000 -7.479140
0.000000 -10.790000 1.865000


-0.000000 0.000000 12.655000
9.344140 0.000000 -3.530000


9.344140 0.000000 -3.530000
-9.344140 -0.000000 -3.530000


-9.344140 -0.000000 -3.530000
-0.000000 0.000000 12.655000


0.000000 0.000000 12.655000
-0.000000 9.344140 -3.530000


-0.000000 9.344140 -3.530000
0.000000 -9.344140 -3.530000


0.000000 -9.344140 -3.530000
0.000000 0.000000 12.655000


-0.000000 -10.790000 -0.157500
9.344140 5.395000 -0.157500


9.344140 5.395000 -0.157500
-9.344140 5.395000 -0.157500


-9.344140 5.395000 -0.157500
-0.000000 -10.790000 -0.157500


0.000000 -10.790000 -0.157500
-0.000000 5.395000 9.186640


-0.000000 5.395000 9.186640
0.000000 5.395000 -9.501640


0.000000 5.395000 -9.501640
0.000000 -10.790000 -0.157500


-0.000000 0.000000 10.632500
9.344140 0.000000 -5.552500


9.344140 0.000000 -5.552500
-9.344140 -0.000000 -5.552500


-9.344140 -0.000000 -5.552500
-0.000000 0.000000 10.632500


0.000000 0.000000 10.632500
-0.000000 9.344140 -5.552500


-0.000000 9.344140 -5.552500
0.000000 -9.344140 -5.552500


0.000000 -9.344140 -5.552500
0.000000 0.000000 10.632500


0.000000 -10.790000 1.865000
0.000000 5.395000 -7.479140


0.000000 5.395000 -7.479140
-0.000000 5.395000 11.209140


-0.000000 5.395000 11.209140
0.000000 -10.790000 1.865000


-0.000000 -0.000000 -8.925000
9.344140 -0.000000 7.260000


9.344140 -0.000000 7.260000
-9.344140 0.000000 7.260000


-9.344140 0.000000 7.260000
-0.000000 -0.000000 -8.925000


0.000000 -0.000000 -8.925000
0.000000 9.344140 7.260000


0.000000 9.344140 7.260000
-0.000000 -9.344140 7.260000


-0.000000 -9.344140 7.260000
0.000000 -0.000000 -8.925000


-0.000000 -10.790000 3.887500
9.344140 5.395000 3.887500


9.344140 5.395000 3.887500
-9.344140 5.395000 3.887500


-9.344140 5.395000 3.887500
-0.000000 -10.790000 3.887500


0.000000 -10.790000 3.887500
0.000000 5.395000 -5.456640


0.000000 5.395000 -5.456640
-0.000000 5.395000 13.231640


-0.000000 5.395000 13.231640
0.000000 -10.790000 3.887500


-0.000000 -0.000000 -6.902500
9.344140 -0.000000 9.282500


9.344140 -0.000000 9.282500
-9.344140 0.000000 9.282500


-9.344140 0.000000 9.282500
-0.000000 -0.000000 -6.902500


0.000000 -0.000000 -6.902500
0.000000 9.344140 9.282500


0.000000 9.344140 9.282500
-0.000000 -9.344140 9.282500


-0.000000 -9.344140 9.282500
0.000000 -0.000000 -6.902500


-0.000000 -10.790000 1.865000
6.607305 5.395000 8.472305


6.607305 5.395000 8.472305
-6.607305 5.395000 -4.742305


-6.607305 5.395000 -4.742305
-0.000000 -10.790000 1.865000


-0.000000 -7.629682 9.494682
9.344140 3.814841 -1.949841


9.344140 3.814841 -1.949841
-9.344140 3.814841 -1.949841


-9.344140 3.814841 -1.949841
-0.000000 -7.629682 9.494682


-0.000000 -7.629682 9.494682
6.607305 8.486911 2.722229


6.607305 8.486911 2.722229
-6.607305 -0.857229 -6.621911


-6.607305 -0.857229 -6.621911
-0.000000 -7.629682 9.494682


-0.000000 -10.790000 0.853750
9.344140 5.395000 0.853750


9.344140 5.395000 0.853750
-9.344140 5.395000 0.853750


-9.344140 5.395000 0.853750
-0.000000 -10.790000 0.853750


-0.000000 -10.790000 0.853750
6.607305 5.395000 7.461055


6.607305 5.395000 7.461055
-6.607305 5.395000 -5.753555


-6.607305 5.395000 -5.753555
-0.000000 -10.790000 0.853750


-0.000000 -7.629682 8.483432
9.344140 3.814841 -2.961091


9.344140 3.814841 -2.961091
-9.344140 3.814841 -2.961091


-9.344140 3.814841 -2.961091
-0.000000 -7.629682 8.483432


-0.000000 -7.629682 8.483432
6.607305 8.486911 1.710979


6.607305 8.486911 1.710979
-6.607305 -0.857229 -7.633161


-6.607305 -0.857229 -7.633161
-0.000000 -7.629682 8.483432


0.000000 -10.790000 0.853750
6.607305 5.395000 -5.753555


6.607305 5.395000 -5.753555
-6.607305 5.395000 7.461055


-6.607305 5.395000 7.461055
0.000000 -10.790000 0.853750


-0.000000 -7.629682 -6.775932
9.344140 3.814841 4.668591


9.344140 3.814841 4.668591
-9.344140 3.814841 4.668591


-9.344140 3.814841 4.668591
-0.000000 -7.629682 -6.775932


0.000000 -7.629682 -6.775932
6.607305 8.486911 -0.003479


6.607305 8.486911 -0.003479
-6.607305 -0.857229 9.340661


-6.607305 -0.857229 9.340661
0.000000 -7.629682 -6.775932


-0.000000 -10.790000 1.865000
9.344140 5.395000 1.865000


9.344140 5.395000 1.865000
-9.344140 5.395000 1.865000


-9.344140 5.395000 1.865000
-0.000000 -10.790000 1.865000


0.000000 -10.790000 1.865000
6.607305 5.395000 -4.742305


6.607305 5.395000 -4.742305
-6.607305 5.395000 8.472305


-6.607305 5.395000 8.472305
0.000000 -10.790000 1.865000


-0.000000 -7.629682 -5.764682
9.344140 3.814841 5.679841


9.344140 3.814841 5.679841
-9.344140 3.814841 5.679841


-9.344140 3.814841 5.679841
-0.000000 -7.629682 -5.764682


0.000000 -7.629682 -5.764682
6.607305 8.486911 1.007771


6.607305 8.486911 1.007771
-6.607305 -0.857229 10.351911


-6.607305 -0.857229 10.351911
0.000000 -7.629682 -5.764682


-0.000000 -10.790000 0.853750
8.632860 5.395000 4.429598


8.632860 5.395000 4.429598
-8.632860 5.395000 -2.722098


-8.632860 5.395000 -2.722098
-0.000000 -10.790000 0.853750


-0.000000 -9.968660 4.982904
9.344140 4.984330 -1.210827


9.344140 4.984330 -1.210827
-9.344140 4.984330 -1.210827


-9.344140 4.984330 -1.210827
-0.000000 -9.968660 4.982904


-0.000000 -9.968660 4.982904
8.632860 6.352748 2.092825


8.632860 6.352748 2.092825
-8.632860 3.615912 -4.514479


-8.632860 3.615912 -4.514479
-0.000000 -9.968660 4.982904


-0.000000 -10.790000 0.348125
9.344140 5.395000 0.348125


9.344140 5.395000 0.348125
-9.344140 5.395000 0.348125


-9.344140 5.395000 0.348125
-0.000000 -10.790000 0.348125


-0.000000 -10.790000 0.348125
8.632860 5.395000 3.923973


8.632860 5.395000 3.923973
-8.632860 5.395000 -3.227723


-8.632860 5.395000 -3.227723
-0.000000 -10.790000 0.348125


-0.000000 -9.968660 4.477279
9.344140 4.984330 -1.716452


9.344140 4.984330 -1.716452
-9.344140 4.984330 -1.716452


-9.344140 4.984330 -1.716452
-0.000000 -9.968660 4.477279


-0.000000 -9.968660 4.477279
8.632860 6.352748 1.587200


8.632860 6.352748 1.587200
-8.632860 3.615912 -5.020104


-8.632860 3.615912 -5.020104
-0.000000 -9.968660 4.477279


-0.000000 -10.790000 0.348125
9.344140 5.395000 0.348125


9.344140 5.395000 0.348125
-9.344140 5.395000 0.348125


-9.344140 5.395000 0.348125
-0.000000 -10.790000 0.348125


-0.000000 -9.968660 -3.781029
8.632860 3.615912 5.716354


8.632860 3.615912 5.716354
-8.632860 6.352748 -0.890950


-8.632860 6.352748 -0.890950
-0.000000 -9.968660 -3.781029


-0.000000 -9.968660 -3.781029
9.344140 4.984330 2.412702


9.344140 4.984330 2.412702
-9.344140 4.984330 2.412702


-9.344140 4.984330 2.412702
-0.000000 -9.968660 -3.781029


-0.000000 -10.790000 0.853750
8.632860 5.395000 4.429598


8.632860 5.395000 4.429598
-8.632860 5.395000 -2.722098


-8.632860 5.395000 -2.722098
-0.000000 -10.790000 0.853750


-0.000000 -10.790000 0.853750
9.344140 5.395000 0.853750


9.344140 5.395000 0.853750
-9.344140 5.395000 0.853750


-9.344140 5.395000 0.853750
-0.000000 -10.790000 0.853750


-0.000000 -9.968660 -3.275404
8.632860 3.615912 6.221979


8.632860 3.615912 6.221979
-8.632860 6.352748 -0.385325


-8.632860 6.352748 -0.385325
-0.000000 -9.968660 -3.275404


-0.000000 -9.968660 -3.275404
9.344140 4.984330 2.918327


9.344140 4.984330 2.918327
-9.344140 4.984330 2.918327


-9.344140 4.984330 2.918327
-0.000000 -9.968660 -3.275404


-0.000000 -10.790000 0.348125
7.769368 5.395000 5.539451


7.769368 5.395000 5.539451
-7.769368 5.395000 -4.843201


-7.769368 5.395000 -4.843201
